marque,model,Puissance fiscale,Carburant,Année,Boite de vitesses,etat,price
renault,Clio,6.0,Essence,2013,Manuelle,0,85000.0
citroen,C3,8.0,Diesel,2005,Manuelle,0,50000.0
fiat,Albea,8.0,Essence,2009,Manuelle,0,40000.0
volkswagen,Touareg,10.0,Diesel,2010,Automatique,0,115000.0
volkswagen,Polo,6.0,Diesel,2017,Manuelle,0,120000.0
peugeot,306,8.0,Essence,1997,Manuelle,0,19000.0
fiat,500,5.0,Diesel,2015,Manuelle,0,87000.0
renault,Megane,7.0,Diesel,2013,Manuelle,0,115000.0
peugeot,308,6.0,Diesel,2012,Manuelle,0,100000.0
dacia,Duster,6.0,Diesel,2015,Manuelle,0,118000.0
volkswagen,Touareg,12.0,Diesel,2018,Automatique,0,240000.0
jeep,Wrangler,12.0,Diesel,2019,Automatique,0,280000.0
peugeot,207,8.0,Essence,2011,Manuelle,0,67000.0
opel,Insignia,8.0,Diesel,2018,Automatique,0,185000.0
mercedes,Autre,9.0,Diesel,2013,Automatique,0,240000.0
toyota,Hilux,10.0,Diesel,2011,Manuelle,0,140000.0
bmw,X3,8.0,Diesel,2017,Manuelle,0,230000.0
hyundai,Accent,6.0,Diesel,2015,Manuelle,0,102000.0
mercedes,Classe,9.0,Diesel,2014,Automatique,0,280000.0
renault,Kangoo,7.0,Diesel,2009,Manuelle,0,72000.0
bmw,Serie,8.0,Diesel,2011,Automatique,0,175000.0
dacia,Duster,6.0,Diesel,2014,Manuelle,0,112000.0
volkswagen,Arteon,8.0,Diesel,2019,Automatique,0,300000.0
porsche,Macan,27.0,Essence,2018,Automatique,0,695000.0
skoda,Karoq,8.0,Diesel,2019,Automatique,0,220000.0
volkswagen,Golf,8.0,Diesel,2003,Manuelle,0,80000.0
opel,Astra,7.0,Diesel,2015,Manuelle,0,135000.0
peugeot,308,6.0,Diesel,2018,Automatique,0,155000.0
ford,C,6.0,Diesel,2008,Manuelle,0,80000.0
peugeot,301,6.0,Diesel,2019,Manuelle,0,120000.0
volkswagen,Golf,8.0,Diesel,2006,Manuelle,0,97000.0
honda,Civic,9.0,Essence,2002,Manuelle,0,46000.0
ford,Focus,6.0,Diesel,2012,Manuelle,0,105000.0
mercedes,Classe,9.0,Essence,2000,Manuelle,0,45000.0
mercedes,Cla,9.0,Diesel,2014,Automatique,0,225000.0
mercedes,Cls,12.0,Diesel,2008,Automatique,0,127000.0
renault,Clio,6.0,Diesel,2019,Manuelle,0,120000.0
jeep,Grand,10.0,Diesel,2015,Automatique,0,200000.0
citroen,Berlingo,7.0,Diesel,2010,Manuelle,0,105000.0
fiat,Fullback,10.0,Diesel,2018,Manuelle,0,175000.0
land-rover,Range,25.0,Essence,2007,Automatique,0,230000.0
peugeot,301,7.0,Essence,2015,Manuelle,0,67000.0
toyota,Rav-4,11.0,Essence,2007,Automatique,0,67000.0
audi,Q5,8.0,Diesel,2017,Automatique,0,520000.0
citroen,C5,6.0,Diesel,2021,Manuelle,0,250000.0
volkswagen,Golf,8.0,Diesel,2013,Manuelle,0,165000.0
ford,Focus,7.0,Diesel,2013,Manuelle,0,93000.0
volkswagen,Cc,8.0,Diesel,2009,Automatique,0,111000.0
alfa-romeo,159,8.0,Diesel,2010,Manuelle,0,78000.0
hyundai,H100,10.0,Diesel,2010,Manuelle,0,128500.0
citroen,C4,8.0,Essence,2009,Manuelle,0,50000.0
volkswagen,Polo,6.0,Essence,2011,Manuelle,0,95000.0
fiat,Panda,6.0,Essence,2009,Manuelle,0,45000.0
ford,Fiesta,6.0,Essence,2008,Manuelle,0,58000.0
porsche,Cayenne,12.0,Diesel,2015,Automatique,0,395000.0
mercedes,Classe,8.0,Diesel,2017,Automatique,0,268000.0
volkswagen,Polo,6.0,Diesel,2016,Manuelle,0,120000.0
peugeot,508,6.0,Diesel,2017,Manuelle,0,145000.0
hyundai,Sonata,11.0,Hybride,2022,Automatique,0,320000.0
volkswagen,Golf,8.0,Diesel,2008,Manuelle,0,65000.0
mitsubishi,Lancer,7.0,Essence,2005,Automatique,0,60000.0
audi,A3,8.0,Diesel,2016,Automatique,0,245000.0
dacia,Dokker,6.0,Diesel,2018,Manuelle,0,94000.0
bmw,Serie,8.0,Diesel,2015,Automatique,0,320000.0
hyundai,I40,7.0,Diesel,2014,Manuelle,0,130000.0
renault,Clio,6.0,Essence,2012,Manuelle,0,57000.0
volvo,Xc60,10.0,Diesel,2009,Automatique,0,108000.0
seat,Leon,8.0,Diesel,2014,Manuelle,0,170000.0
skoda,Yeti,8.0,Diesel,2011,Manuelle,0,117000.0
citroen,Berlingo,6.0,Diesel,2020,Manuelle,0,159000.0
hyundai,I30,6.0,Diesel,2019,Manuelle,0,180000.0
renault,Megane,7.0,Diesel,2021,Manuelle,0,197000.0
renault,Laguna,8.0,Diesel,2008,Manuelle,0,72000.0
renault,Clio,6.0,Diesel,2006,Manuelle,0,55000.0
mercedes,Classe,8.0,Essence,1998,Manuelle,0,42000.0
renault,Clio,6.0,Diesel,2021,Manuelle,0,155000.0
renault,Symbol,6.0,Diesel,2009,Manuelle,0,66000.0
volkswagen,Polo,8.0,Essence,2001,Manuelle,0,48000.0
renault,Captur,8.0,Essence,2022,Automatique,0,230000.0
alfa-romeo,Giulietta,8.0,Diesel,2016,Manuelle,0,150000.0
volkswagen,Passat,8.0,Diesel,2007,Manuelle,0,87000.0
volkswagen,Passat,8.0,Diesel,2007,Manuelle,0,87000.0
citroen,C-elysee,6.0,Diesel,2016,Manuelle,0,100000.0
opel,Gt,6.0,Diesel,2021,Manuelle,0,218000.0
renault,R4,5.0,Essence,1974,Manuelle,0,19000.0
renault,R4,5.0,Essence,1974,Manuelle,0,19000.0
opel,Corsa,6.0,Diesel,2021,Manuelle,0,158000.0
toyota,Auris,5.0,Diesel,2008,Manuelle,0,78000.0
bmw,Serie,8.0,Diesel,2003,Manuelle,0,93000.0
volkswagen,Golf,8.0,Diesel,1998,Manuelle,0,75000.0
jaguar,Xjl,29.0,Essence,2012,Automatique,0,230000.0
renault,Express,6.0,Diesel,2022,Manuelle,0,147000.0
peugeot,205,6.0,Essence,1984,Manuelle,0,14000.0
ford,Courrier,6.0,Diesel,2017,Manuelle,0,103000.0
suzuki,Sx-4,5.0,Essence,1984,Manuelle,0,48000.0
hyundai,I30,7.0,Diesel,2014,Manuelle,0,129000.0
volvo,Xc40,8.0,Essence,2021,Automatique,0,360000.0
dacia,Duster,6.0,Diesel,2011,Manuelle,0,95000.0
bmw,Serie,8.0,Diesel,2010,Automatique,0,120000.0
volkswagen,Golf,8.0,Diesel,2005,Manuelle,0,73000.0
mini,Cooper,9.0,Essence,2008,Automatique,0,80000.0
volkswagen,Transporter,6.0,Diesel,1982,Manuelle,0,50000.0
bmw,X5,13.0,Diesel,2019,Automatique,0,630000.0
audi,Q7,11.0,Diesel,2023,Automatique,0,650000.0
mercedes,Classe,9.0,Diesel,2013,Automatique,0,200000.0
lexus,Es,9.0,Hybride,2019,Automatique,0,370000.0
jaguar,Xf,9.0,Diesel,2014,Automatique,0,165000.0
mercedes,Classe,8.0,Diesel,2015,Automatique,0,330000.0
opel,Grandland,6.0,Diesel,2019,Manuelle,0,200000.0
peugeot,205,7.0,Diesel,1983,Manuelle,0,23000.0
opel,Insignia,8.0,Diesel,2013,Automatique,0,115000.0
volkswagen,Golf,6.0,Essence,1985,Manuelle,0,25000.0
volkswagen,Golf,8.0,Diesel,2017,Automatique,0,310000.0
renault,Symbol,6.0,Essence,2010,Manuelle,0,66000.0
volkswagen,Transporter,8.0,Diesel,2013,Manuelle,0,170000.0
hyundai,Tucson,6.0,Diesel,2022,Automatique,0,335000.0
dacia,Logan,6.0,Diesel,2011,Manuelle,0,61000.0
bmw,Serie,8.0,Diesel,2015,Automatique,0,260000.0
hyundai,I20,6.0,Diesel,2013,Manuelle,0,78000.0
toyota,Rav-4,8.0,Diesel,2016,Manuelle,0,155000.0
volkswagen,Passat,8.0,Diesel,2012,Manuelle,0,130000.0
volkswagen,Golf,8.0,Diesel,1999,Manuelle,0,68000.0
citroen,C-elysee,6.0,Diesel,2019,Manuelle,0,130000.0
volkswagen,Passat,8.0,Diesel,2010,Manuelle,0,107000.0
mercedes,Classe,9.0,Diesel,2014,Automatique,0,270000.0
dacia,Sandero,6.0,Diesel,2018,Manuelle,0,120000.0
seat,Arona,6.0,Diesel,2023,Manuelle,0,230000.0
maserati,Levante,12.0,Diesel,2017,Automatique,0,530000.0
peugeot,307,6.0,Diesel,2002,Manuelle,0,57000.0
maserati,Levante,12.0,Diesel,2017,Automatique,0,530000.0
mitsubishi,Lancer,8.0,Diesel,2012,Manuelle,0,84000.0
peugeot,3008,8.0,Diesel,2019,Manuelle,0,190000.0
mercedes,Classe,10.0,Diesel,1998,Manuelle,0,65000.0
suzuki,Celerio,6.0,Essence,2009,Manuelle,0,50000.0
mazda,6,9.0,Diesel,2015,Automatique,0,152000.0
renault,Megane,6.0,Diesel,2016,Manuelle,0,160000.0
renault,Megane,6.0,Diesel,2004,Manuelle,0,60000.0
ford,Focus,6.0,Diesel,2016,Manuelle,0,155000.0
mercedes,220,8.0,Diesel,2019,Automatique,0,500000.0
opel,Adam,6.0,Essence,2016,Manuelle,0,104500.0
volkswagen,Touareg,12.0,Diesel,2020,Automatique,0,460000.0
volkswagen,Gol,8.0,Diesel,2009,Manuelle,0,90000.0
ssangyong,Kyron,8.0,Diesel,2006,Manuelle,0,55000.0
ford,Kuga,6.0,Diesel,2021,Automatique,0,285000.0
suzuki,Celerio,6.0,Essence,2011,Manuelle,0,55000.0
suzuki,Grand,7.0,Diesel,2012,Manuelle,0,83000.0
renault,Megane,6.0,Diesel,2018,Manuelle,0,155000.0
volkswagen,Jetta,8.0,Diesel,2019,Manuelle,0,195000.0
hyundai,Tucson,9.0,Diesel,2010,Manuelle,0,90000.0
peugeot,208,6.0,Diesel,2019,Manuelle,0,126000.0
bmw,Serie,8.0,Diesel,2019,Automatique,0,390000.0
renault,Super,6.0,Essence,1987,Manuelle,0,21000.0
dacia,Logan,7.0,Essence,2017,Manuelle,0,76500.0
peugeot,206+,6.0,Essence,2010,Manuelle,0,65000.0
renault,Clio,6.0,Diesel,2018,Manuelle,0,113000.0
suzuki,Celerio,5.0,Essence,2012,Manuelle,0,58000.0
daihatsu,Sirion,5.0,Essence,2010,Manuelle,0,32000.0
seat,Leon,6.0,Diesel,2018,Manuelle,0,158000.0
renault,Clio,7.0,Essence,2018,Manuelle,0,98000.0
dacia,Sandero,8.0,Essence,2011,Manuelle,0,40000.0
toyota,Rav-4,9.0,Diesel,2007,Manuelle,0,108000.0
volkswagen,Caddy,8.0,Diesel,2018,Manuelle,0,166000.0
dacia,Logan,6.0,Diesel,2016,Manuelle,0,85000.0
bmw,Serie,8.0,Diesel,2006,Manuelle,0,75000.0
peugeot,205,7.0,Diesel,1984,Manuelle,0,24000.0
hyundai,I30,6.0,Diesel,2013,Manuelle,0,110000.0
ford,Focus,6.0,Diesel,2013,Manuelle,0,128000.0
fiat,Fullback,10.0,Diesel,2017,Manuelle,0,125000.0
audi,Q5,8.0,Diesel,2017,Automatique,0,298000.0
audi,Q3,8.0,Diesel,2021,Automatique,0,560000.0
fiat,Uno,6.0,Essence,1996,Manuelle,0,25000.0
suzuki,Alto,5.0,Essence,2006,Manuelle,0,38000.0
peugeot,2008,6.0,Diesel,2018,Manuelle,0,13000.0
infiniti,Fx35,20.0,Essence,2007,Automatique,0,42000.0
dacia,Autre,6.0,Diesel,2020,Manuelle,0,105000.0
bmw,Serie,9.0,Essence,2001,Manuelle,0,37000.0
volkswagen,Tiguan,7.0,Diesel,2015,Manuelle,0,200000.0
mercedes,Classe,9.0,Diesel,2012,Automatique,0,162000.0
volkswagen,Golf,6.0,Diesel,2011,Manuelle,0,132000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,104000.0
peugeot,205,7.0,Diesel,1984,Manuelle,0,23000.0
opel,Corsa,6.0,Essence,2012,Manuelle,0,67000.0
mini,Cooper,9.0,Essence,2003,Manuelle,0,60000.0
renault,Kangoo,7.0,Diesel,2016,Manuelle,0,108000.0
citroen,C4,6.0,Diesel,2014,Manuelle,0,125000.0
dacia,Logan,7.0,Diesel,2019,Manuelle,0,110000.0
fiat,Uno,6.0,Essence,1997,Manuelle,0,27000.0
audi,Q7,12.0,Diesel,2007,Automatique,0,80000.0
ford,Fiesta,6.0,Diesel,2016,Manuelle,0,105000.0
dacia,Duster,6.0,Diesel,2015,Manuelle,0,127000.0
renault,Clio,7.0,Essence,2007,Manuelle,0,45000.0
toyota,Corolla,8.0,Diesel,2008,Manuelle,0,68000.0
opel,Crossland,6.0,Diesel,2021,Manuelle,0,145000.0
renault,Megane,6.0,Diesel,2018,Automatique,0,175000.0
volvo,S60,10.0,Diesel,2005,Manuelle,0,52000.0
nissan,X,8.0,Diesel,2008,Manuelle,0,73000.0
peugeot,307,8.0,Essence,2008,Manuelle,0,55000.0
mercedes,Cla,11.0,Essence,2020,Automatique,0,870000.0
renault,Kangoo,6.0,Diesel,2017,Manuelle,0,119000.0
mercedes,Classe,8.0,Diesel,2016,Automatique,0,273000.0
volkswagen,Golf,6.0,Diesel,2011,Manuelle,0,105000.0
volkswagen,Golf,8.0,Diesel,2013,Automatique,0,172000.0
jaguar,Xj,11.0,Diesel,2007,Automatique,0,130000.0
volkswagen,Polo,5.0,Diesel,2012,Manuelle,0,95000.0
volkswagen,Polo,5.0,Diesel,2012,Manuelle,0,95000.0
opel,Astra,7.0,Diesel,2013,Manuelle,0,117000.0
volkswagen,Polo,6.0,Diesel,2012,Manuelle,0,85000.0
peugeot,301,6.0,Diesel,2017,Manuelle,0,85000.0
ford,Fiesta,6.0,Diesel,2016,Manuelle,0,100000.0
skoda,Octavia,8.0,Diesel,2017,Automatique,0,210000.0
audi,Q5,8.0,Diesel,2017,Automatique,0,510000.0
hyundai,Santa,9.0,Diesel,2019,Automatique,0,295000.0
mercedes,Glk,9.0,Diesel,2011,Automatique,0,240000.0
citroen,C3,6.0,Diesel,2012,Manuelle,0,75000.0
volkswagen,Passat,8.0,Diesel,2003,Manuelle,0,59000.0
volkswagen,Tiguan,8.0,Diesel,2018,Automatique,0,205000.0
renault,Kangoo,6.0,Diesel,2021,Manuelle,0,178000.0
volkswagen,Passat,6.0,Diesel,2012,Manuelle,0,140000.0
nissan,Qashqai,6.0,Diesel,2017,Manuelle,0,176000.0
dacia,Sandero,6.0,Diesel,2022,Manuelle,0,155000.0
volkswagen,Golf,6.0,Diesel,2011,Manuelle,0,108000.0
seat,Ibiza,6.0,Essence,2019,Manuelle,0,118000.0
volkswagen,Polo,6.0,Diesel,2017,Manuelle,0,135000.0
renault,Megane,6.0,Diesel,2023,Automatique,0,250000.0
mercedes,Classe,8.0,Diesel,2012,Automatique,0,148000.0
ssangyong,Korando,8.0,Diesel,2011,Manuelle,0,92000.0
audi,A1,6.0,Diesel,2018,Automatique,0,210000.0
mercedes,220,8.0,Diesel,1997,Manuelle,0,60000.0
citroen,C3,6.0,Diesel,2019,Manuelle,0,174000.0
dacia,Sandero,6.0,Diesel,2019,Manuelle,0,125000.0
volkswagen,Tiguan,8.0,Diesel,2017,Automatique,0,300000.0
audi,Q3,8.0,Diesel,2021,Automatique,0,565000.0
ford,Focus,7.0,Diesel,2006,Manuelle,0,69000.0
mercedes,Classe,9.0,Diesel,2009,Automatique,0,130000.0
volkswagen,Coccinelle,8.0,Diesel,2019,Automatique,0,230000.0
gme,Rascal,6.0,Essence,1995,Manuelle,0,40000.0
ford,Fiesta,6.0,Diesel,2014,Manuelle,0,90000.0
opel,Corsa,6.0,Diesel,2011,Manuelle,0,70000.0
opel,Astra,6.0,Diesel,2017,Manuelle,0,150000.0
mercedes,Classe,9.0,Diesel,2018,Automatique,0,330000.0
seat,Ibiza,6.0,Diesel,2016,Manuelle,0,95000.0
opel,Astra,6.0,Diesel,2017,Manuelle,0,150000.0
skoda,Octavia,8.0,Diesel,2022,Manuelle,0,235000.0
mercedes,Classe,8.0,Diesel,2018,Automatique,0,495000.0
daewoo,Labo,5.0,Essence,2000,Manuelle,0,44000.0
nissan,Micra,6.0,Diesel,2021,Manuelle,0,137000.0
volkswagen,Touran,8.0,Diesel,2010,Manuelle,0,120000.0
volkswagen,Golf,6.0,Diesel,2011,Manuelle,0,127000.0
fiat,Tipo,5.0,Diesel,2019,Manuelle,0,117000.0
daewoo,Lanos,9.0,Essence,2000,Manuelle,0,28000.0
peugeot,308,6.0,Diesel,2008,Manuelle,0,83000.0
toyota,Corolla,5.0,Diesel,2014,Manuelle,0,131000.0
dacia,Duster,6.0,Diesel,2012,Manuelle,0,120000.0
peugeot,308,6.0,Diesel,2019,Manuelle,0,165000.0
volkswagen,Tiguan,8.0,Diesel,2015,Manuelle,0,210000.0
volkswagen,Tiguan,8.0,Diesel,2015,Manuelle,0,210000.0
audi,A4,8.0,Diesel,2007,Manuelle,0,80000.0
volkswagen,Touran,8.0,Diesel,2010,Manuelle,0,120000.0
citroen,Berlingo,6.0,Diesel,2019,Manuelle,0,158000.0
nissan,Qashqai,6.0,Diesel,2017,Manuelle,0,175000.0
peugeot,308,6.0,Diesel,2016,Manuelle,0,134500.0
audi,A3,8.0,Diesel,2015,Automatique,0,2350000.0
hyundai,I10,6.0,Essence,2010,Manuelle,0,65000.0
nissan,Qashqai,6.0,Diesel,2017,Manuelle,0,175000.0
chevrolet,Optra,8.0,Essence,2004,Manuelle,0,35000.0
renault,Megane,7.0,Diesel,2002,Manuelle,0,53000.0
ford,Focus,6.0,Diesel,2016,Manuelle,0,135000.0
hyundai,Santa,8.0,Diesel,2007,Manuelle,0,77000.0
bmw,Serie,8.0,Diesel,2011,Automatique,0,170000.0
volkswagen,Jetta,8.0,Diesel,2009,Manuelle,0,88000.0
peugeot,307,6.0,Diesel,2008,Manuelle,0,78000.0
renault,Captur,6.0,Diesel,2016,Automatique,0,135000.0
dacia,Duster,7.0,Diesel,2012,Manuelle,0,101000.0
bmw,Serie,11.0,Essence,2011,Manuelle,0,102000.0
dacia,Logan,7.0,Essence,2006,Manuelle,0,45000.0
mercedes,Gla,6.0,Diesel,2018,Manuelle,0,300000.0
volkswagen,Touran,6.0,Diesel,2012,Automatique,0,130000.0
mercedes,200,8.0,Diesel,2019,Automatique,0,350000.0
renault,Megane,6.0,Diesel,2019,Manuelle,0,155000.0
volkswagen,Polo,6.0,Essence,2021,Manuelle,0,170000.0
mercedes,190,8.0,Diesel,1987,Manuelle,0,28000.0
jeep,Grand,12.0,Diesel,2017,Automatique,0,180000.0
dacia,Duster,6.0,Diesel,2016,Manuelle,0,120000.0
dacia,Logan,7.0,Essence,2017,Manuelle,0,77000.0
volkswagen,Touran,6.0,Diesel,2014,Manuelle,0,179000.0
dacia,Logan,6.0,Diesel,2017,Manuelle,0,115000.0
bmw,M5,29.0,Essence,2011,Automatique,0,220000.0
seat,Leon,6.0,Diesel,2018,Manuelle,0,140000.0
ford,Focus,6.0,Diesel,2013,Manuelle,0,129000.0
audi,A3,7.0,Diesel,2018,Automatique,0,245000.0
renault,Megane,6.0,Diesel,2015,Manuelle,0,117000.0
ford,Autre,6.0,Diesel,2014,Manuelle,0,120000.0
hyundai,Tucson,6.0,Diesel,2019,Automatique,0,260000.0
peugeot,Partner,7.0,Diesel,2004,Manuelle,0,58000.0
suzuki,Grand,9.0,Essence,1999,Manuelle,0,38000.0
renault,Grand,6.0,Diesel,2006,Manuelle,0,77000.0
autre,Autre,4.0,Diesel,2018,Manuelle,0,260000.0
renault,Clio,6.0,Diesel,2016,Manuelle,0,98000.0
volkswagen,Fox,6.0,Essence,2007,Manuelle,0,43000.0
ford,Fiesta,6.0,Diesel,2017,Manuelle,0,95000.0
volkswagen,Bora,8.0,Diesel,2003,Manuelle,0,80000.0
renault,Fluence,6.0,Diesel,2011,Manuelle,0,88000.0
skoda,Superb,8.0,Diesel,2019,Automatique,0,210000.0
land-rover,Discovery,9.0,Diesel,2015,Automatique,0,230000.0
peugeot,508,8.0,Diesel,2018,Manuelle,0,150000.0
peugeot,508,6.0,Diesel,2014,Manuelle,0,92000.0
honda,Civic,8.0,Diesel,2010,Manuelle,0,79000.0
audi,A3,6.0,Diesel,2012,Automatique,0,130000.0
nissan,Qashqai,6.0,Diesel,2017,Manuelle,0,177000.0
skoda,Octavia,8.0,Diesel,2017,Manuelle,0,168000.0
alfa-romeo,Giulietta,8.0,Diesel,2014,Automatique,0,130000.0
alfa-romeo,Giulietta,8.0,Diesel,2014,Automatique,0,130000.0
volkswagen,Passat,8.0,Diesel,2019,Automatique,0,248000.0
ford,Fiesta,6.0,Diesel,2017,Manuelle,0,110000.0
volkswagen,Polo,5.0,Diesel,2013,Manuelle,0,93000.0
bmw,Serie,8.0,Diesel,2018,Automatique,0,270000.0
alfa-romeo,Giulietta,8.0,Diesel,2014,Automatique,0,130000.0
dacia,Dokker,6.0,Diesel,2019,Manuelle,0,83000.0
renault,Express,6.0,Diesel,1998,Manuelle,0,40000.0
toyota,Prado,12.0,Diesel,2008,Manuelle,0,103000.0
volkswagen,Golf,8.0,Diesel,2022,Automatique,0,240000.0
hyundai,Ix35,8.0,Diesel,2014,Automatique,0,155000.0
hyundai,Accent,6.0,Diesel,2021,Manuelle,0,180000.0
dacia,Duster,6.0,Diesel,2014,Manuelle,0,120000.0
renault,Clio,7.0,Essence,2008,Manuelle,0,57000.0
mercedes,Glc,11.0,Diesel,2018,Automatique,0,280000.0
ford,Fiesta,7.0,Essence,2008,Manuelle,0,46500.0
chevrolet,Spark,5.0,Essence,2010,Manuelle,0,37000.0
audi,A5,9.0,Diesel,2017,Automatique,0,280000.0
bmw,Serie,8.0,Diesel,2015,Automatique,0,230000.0
audi,Q3,8.0,Diesel,2016,Automatique,0,310000.0
renault,Kadjar,6.0,Diesel,2019,Manuelle,0,205000.0
volkswagen,Golf,6.0,Diesel,2011,Manuelle,0,110000.0
dacia,Dokker,6.0,Diesel,2020,Manuelle,0,120000.0
nissan,Qashqai,6.0,Diesel,2015,Manuelle,0,155000.0
citroen,C5,8.0,Diesel,2012,Automatique,0,85000.0
citroen,C4,8.0,Diesel,2018,Automatique,0,190000.0
jeep,Autre,6.0,Diesel,2018,Manuelle,0,168000.0
seat,Ibiza,6.0,Diesel,2016,Manuelle,0,105000.0
opel,Astra,6.0,Diesel,2017,Manuelle,0,158000.0
ford,Fiesta,7.0,Essence,2013,Manuelle,0,69000.0
kia,Picanto,6.0,Essence,2010,Manuelle,0,57000.0
jaguar,Xf,9.0,Diesel,2014,Automatique,0,180000.0
volkswagen,Passat,8.0,Diesel,2006,Manuelle,0,86000.0
hyundai,Accent,6.0,Diesel,2017,Manuelle,0,130000.0
opel,Astra,7.0,Diesel,2014,Manuelle,0,115000.0
alfa-romeo,Giulietta,8.0,Essence,2012,Manuelle,0,86000.0
skoda,Fabia,5.0,Essence,2019,Manuelle,0,98000.0
dacia,Duster,6.0,Diesel,2013,Manuelle,0,107000.0
citroen,Jumper,9.0,Diesel,2019,Manuelle,0,168000.0
volkswagen,Passat,8.0,Diesel,2008,Manuelle,0,85000.0
bmw,M3,8.0,Diesel,2017,Automatique,0,235000.0
hyundai,I20,6.0,Diesel,2013,Manuelle,0,78000.0
mercedes,200,9.0,Diesel,2006,Manuelle,0,95000.0
renault,Kadjar,6.0,Diesel,2018,Manuelle,0,207000.0
daewoo,Nexia,9.0,Essence,1996,Manuelle,0,8000.0
peugeot,Partner,6.0,Diesel,2016,Manuelle,0,110000.0
mercedes,Classe,7.0,Diesel,2018,Automatique,0,270000.0
peugeot,308,6.0,Diesel,2011,Manuelle,0,95000.0
bmw,X1,6.0,Diesel,2018,Manuelle,0,230000.0
peugeot,206+,6.0,Essence,2021,Manuelle,0,52000.0
mercedes,Classe,9.0,Diesel,2009,Manuelle,0,120000.0
land-rover,Discovery,9.0,Diesel,2016,Automatique,0,295000.0
fiat,Punto,5.0,Diesel,2012,Manuelle,0,57000.0
fiat,Tipo,5.0,Diesel,2018,Manuelle,0,90000.0
peugeot,308,6.0,Diesel,2019,Manuelle,0,158000.0
dfsk,K01s,6.0,Essence,2017,Manuelle,0,65000.0
ford,C,6.0,Diesel,2013,Manuelle,0,130000.0
hyundai,Accent,6.0,Diesel,2017,Manuelle,0,105000.0
mercedes,250,10.0,Diesel,1996,Automatique,0,72000.0
toyota,C-hr,10.0,Hybride,2018,Automatique,0,190000.0
hyundai,I10,6.0,Essence,2009,Manuelle,0,52000.0
peugeot,407,8.0,Diesel,2006,Automatique,0,73000.0
volkswagen,Jetta,8.0,Diesel,2019,Manuelle,0,178000.0
bmw,Serie,8.0,Diesel,2008,Manuelle,0,128000.0
peugeot,207,8.0,Essence,2008,Manuelle,0,59000.0
bmw,Serie,8.0,Diesel,2008,Manuelle,0,128000.0
land-rover,Range,8.0,Diesel,2018,Automatique,0,480000.0
dacia,Logan,6.0,Diesel,2022,Manuelle,0,137000.0
seat,Leon,8.0,Diesel,2016,Manuelle,0,180000.0
audi,Q3,7.0,Diesel,2019,Automatique,0,450000.0
mercedes,Viano,10.0,Diesel,2004,Manuelle,0,105000.0
dacia,Dokker,6.0,Diesel,2019,Manuelle,0,133000.0
fiat,Doblo,5.0,Diesel,2016,Manuelle,0,89000.0
ford,Kuga,8.0,Diesel,2016,Manuelle,0,168000.0
dacia,Logan,6.0,Diesel,2022,Manuelle,0,159000.0
volkswagen,Polo,7.0,Essence,1991,Manuelle,0,17000.0
fiat,Punto,5.0,Diesel,2008,Manuelle,0,73000.0
opel,Corsa,7.0,Essence,2021,Manuelle,0,120000.0
citroen,Berlingo,6.0,Diesel,2017,Manuelle,0,125000.0
opel,Zafira,8.0,Diesel,2006,Manuelle,0,80000.0
dacia,Logan,6.0,Diesel,2017,Manuelle,0,105000.0
toyota,Rav-4,10.0,Diesel,2011,Manuelle,0,160000.0
opel,Corsa,5.0,Diesel,2013,Manuelle,0,88000.0
jaguar,Xe,8.0,Diesel,2016,Automatique,0,245000.0
nissan,Juke,6.0,Diesel,2016,Manuelle,0,130000.0
volkswagen,Cc,9.0,Diesel,2015,Manuelle,0,150000.0
mini,Cooper,9.0,Essence,2010,Manuelle,0,88000.0
volkswagen,Passat,8.0,Diesel,2017,Automatique,0,170000.0
mercedes,Classe,9.0,Diesel,2021,Automatique,0,365000.0
mitsubishi,L200,10.0,Diesel,2018,Manuelle,0,148000.0
volkswagen,Golf,6.0,Diesel,2013,Automatique,0,170400.0
porsche,Cayenne,6.0,Essence,2020,Automatique,0,840000.0
renault,Symbol,7.0,Essence,2009,Manuelle,0,49000.0
peugeot,206+,6.0,Essence,2013,Manuelle,0,62000.0
fiat,Panda,6.0,Essence,2017,Manuelle,0,74000.0
audi,Rs-q3,9.0,Diesel,2013,Automatique,0,180000.0
bmw,Serie,8.0,Diesel,2016,Automatique,0,260000.0
lancia,Delta,6.0,Diesel,2013,Manuelle,0,80000.0
mercedes,220,10.0,Diesel,2019,Automatique,0,340000.0
volkswagen,Golf,8.0,Diesel,1999,Manuelle,0,64000.0
bmw,Serie,8.0,Diesel,2016,Automatique,0,260000.0
ford,Focus,6.0,Diesel,2015,Manuelle,0,140000.0
citroen,C3,6.0,Diesel,2021,Manuelle,0,155000.0
fiat,Punto,5.0,Diesel,2016,Manuelle,0,74000.0
volkswagen,Jetta,8.0,Diesel,2008,Manuelle,0,89000.0
volkswagen,Polo,6.0,Diesel,2017,Manuelle,0,125000.0
citroen,C3,6.0,Diesel,2022,Manuelle,0,180000.0
bmw,Serie,8.0,Diesel,2017,Automatique,0,278000.0
renault,Kangoo,6.0,Diesel,2016,Manuelle,0,115000.0
citroen,C-elysee,6.0,Diesel,2020,Manuelle,0,130000.0
mercedes,250,9.0,Diesel,1987,Manuelle,0,35000.0
